"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          32,      -5.020760347,      -1.803203734,      -3.251849683,      0.4631210012,      -5.904415795
          0,           0,          33,      -5.020896243,      -1.809896465,      -3.239529669,       0.464845485,      -5.891700245
          0,           0,          34,      -4.857230469,      -1.813510861,        -2.9896912,       0.632814553,      -5.886535633
          0,           0,          35,       -5.26926016,      -1.833835439,      -3.194144317,      0.2103646641,      -5.880363256
          0,           0,          36,      -5.120504214,      -1.836542735,      -3.317874933,      0.3622742154,      -5.875827444
          0,           0,          37,      -5.311134918,      -1.843298486,      -3.445005273,      0.1677544205,      -5.869623616
          0,           0,          38,      -5.131709198,      -1.845880139,      -3.361409364,      0.3542882472,      -5.865462543
          0,           0,          39,      -5.333670694,      -1.852998749,      -3.456965591,      0.1478756395,      -5.859550255
          0,           0,          40,      -5.167316962,      -1.856150299,      -3.368498115,      0.3196105287,      -5.855429098
          0,           0,          41,       -5.36066601,      -1.862678843,      -3.470036886,       0.120775977,      -5.849368647
          0,           0,          42,      -5.200024611,      -1.866234946,      -3.379907901,      0.2856493048,      -5.845079185
          0,           0,          43,      -5.385378373,      -1.872123098,       -3.48118975,     0.09552855697,      -5.839231851
          0,           0,          44,       -5.23184158,      -1.875943243,      -3.394735397,      0.2534848186,      -5.835390284
          0,           0,          45,      -5.408725144,      -1.881311263,      -3.494113944,     0.07266137055,      -5.829621418
          0,           0,          46,      -5.260892708,      -1.885324727,      -3.408666128,      0.2248257724,      -5.825403801
          0,           0,          47,      -5.429929902,      -1.890287313,      -3.506527275,     0.05237256115,      -5.819530333
          0,           0,          48,      -5.287114508,      -1.894425829,      -3.420049371,      0.1989207131,      -5.815550395
          0,           0,          49,      -5.449132371,      -1.899042434,       -3.51764567,     0.03417931182,      -5.809991486
          0,           0,          50,      -5.310718847,      -1.903280178,      -3.430587506,      0.1757533187,      -5.806175342
          0,           0,          51,      -5.466579855,       -1.90761639,      -3.527764402,     0.01814073206,      -5.800484754
          0,           0,          52,      -5.331764992,      -1.911904096,      -3.441176463,      0.1554720022,      -5.796276986
          0,           0,          53,      -5.482276132,      -1.916001638,      -3.537492245,    0.004127926599,       -5.79065084
          0,           0,          54,      -5.350379178,      -1.920299233,      -3.451390722,      0.1378451523,       -5.78691314
          0,           0,          55,      -5.496522672,      -1.924210159,      -3.546761802,    -0.00813029915,      -5.781536476
          0,           0,          56,      -5.366817856,      -1.928517042,      -3.460874026,      0.1225849856,      -5.777664862
          0,           0,          57,      -5.509420215,      -1.932275733,      -3.555259781,    -0.01890111317,      -5.772084998
          0,           0,          58,      -5.380937068,      -1.936551781,       -3.46956754,      0.1096443233,      -5.767998348
          0,           0,          59,      -5.520676142,      -1.940177935,      -3.562968301,    -0.02813190368,      -5.762616195
          0,           0,          60,      -5.392713141,      -1.944405957,      -3.477490483,     0.09905944709,      -5.759052899
          0,           0,          61,      -5.530535187,      -1.947937468,      -3.569779476,    -0.03592870607,      -5.753836502
          0,           0,          62,      -5.402468716,      -1.952110774,      -3.484780077,     0.09044302151,      -5.749998549
          0,           0,          63,      -5.538914607,      -1.955564538,      -3.575863971,    -0.04257907362,       -5.74459493
          0,           0,          64,      -5.410209229,      -1.959653033,      -3.491488748,     0.08353868455,      -5.740712273
          0,           0,          65,      -5.545724954,      -1.963043033,      -3.581304366,    -0.04814268333,      -5.735581838
          0,           0,          66,      -5.416112801,      -1.967042781,      -3.497583618,     0.07822411199,      -5.732243172
          0,           0,          67,      -5.551214675,      -1.970393254,        -3.5859531,    -0.05276673406,      -5.727254454
          0,           0,          68,      -5.420359616,      -1.974294818,      -3.503081147,     0.07423144473,      -5.723644516
          0,           0,          69,      -5.555167318,      -1.977613393,      -3.589901133,    -0.05658217956,      -5.718507982
          0,           0,          70,      -5.422906988,      -1.981394404,      -3.507898528,     0.07147206353,      -5.714951801
          0,           0,          71,      -5.557604185,      -1.984692386,      -3.593153153,    -0.05958465892,      -5.710123545
          0,           0,          72,      -5.423993262,      -1.988353352,       -3.51200152,      0.0698399193,      -5.707176001
          0,           0,          73,      -5.558809284,       -1.99165036,      -3.595685147,    -0.06187959812,       -5.70253143
          0,           0,          74,       -5.42381828,      -1.995189295,      -3.515412814,     0.06914810654,      -5.699416482
          0,           0,          75,      -5.558737467,      -1.998494313,      -3.597639892,    -0.06352581948,      -5.694646532
          0,           0,          76,      -5.422418306,      -2.001901734,       -3.51802382,     0.06937218943,      -5.691580517
          0,           0,          77,      -5.557523382,      -2.005226634,      -3.599042336,    -0.06447936049,      -5.687094322
          0,           0,          78,      -5.420012666,      -2.008510091,      -3.519856998,     0.07047452484,      -5.684708092
          0,           0,          79,      -5.555497231,      -2.011875932,      -3.599940582,    -0.06476890158,      -5.680477882
          0,           0,          80,      -5.416822627,      -2.015046865,      -3.521112548,     0.07234594732,      -5.678109776
          0,           0,          81,      -5.552773605,       -2.01846933,      -3.600439672,    -0.06443653505,      -5.673761564
          0,           0,          82,      -5.412937686,      -2.021530736,      -3.521837968,     0.07493343318,      -5.671333557
          0,           0,          83,      -5.549465152,      -2.025024332,      -3.600519388,    -0.06348344166,      -5.667158509
          0,           0,          84,       -5.40851987,      -2.027985499,      -3.522152658,     0.07816776596,       -5.66538342
          0,           0,          85,      -5.545817551,      -2.031571518,      -3.600203288,    -0.06196656313,      -5.661524477
          0,           0,          86,      -5.403768847,       -2.03444736,      -3.522330955,     0.08192005649,      -5.660029071
          0,           0,          87,      -5.541985952,       -2.03814503,      -3.599472555,     -0.0599953741,       -5.65611004
          0,           0,          88,       -5.39878157,      -2.040940647,      -3.522367293,     0.08607700293,      -5.654468432
          0,           0,          89,      -5.538012392,      -2.044765006,      -3.598217949,     -0.0576512577,      -5.650563084
          0,           0,          90,      -5.393628491,      -2.047481454,      -3.522155812,     0.09055242572,      -5.649382659
          0,           0,          91,      -5.533980062,      -2.051449592,      -3.596427291,    -0.05501003043,      -5.645794242
          0,           0,          92,      -5.388410952,       -2.05409102,      -3.521770919,     0.09524840467,      -5.645178114
          0,           0,          93,      -5.529988677,      -2.058220849,      -3.594128293,    -0.05216817562,      -5.641689097
          0,           0,          94,      -5.383192212,      -2.060785403,      -3.521167571,        0.10008138,      -5.641063023
          0,           0,          95,      -5.526055027,      -2.065092045,      -3.591313657,    -0.04919072994,      -5.637504045
          0,           0,          96,      -5.377977901,      -2.067572302,      -3.520159991,      0.1050153723,      -5.637060688
          0,           0,          97,      -5.522166636,      -2.072070504,      -3.588032574,    -0.04610119683,      -5.633714069
          0,           0,          98,      -5.372775468,      -2.074459207,      -3.518740919,      0.1100281695,      -5.633943289
          0,           0,          99,      -5.518332136,      -2.079166074,      -3.584401369,    -0.04291694241,      -5.630877031
          0,           0,         100,      -5.367598473,      -2.081454765,      -3.517015891,      0.1150969782,        -5.6314899
          0,           0,         101,      -5.514543864,      -2.086387463,      -3.580496907,    -0.03964828947,      -5.628452828
          0,           0,         102,      -5.362429044,      -2.088564915,      -3.514953888,       0.120222276,      -5.629151548
          0,           0,         103,      -5.510764949,      -2.093740801,      -3.576363007,    -0.03628464946,      -5.626174427
          0,           0,         104,      -5.357248936,      -2.095794017,      -3.512568926,      0.1254068235,      -5.627337716
          0,           0,         105,      -5.506967949,      -2.101232224,      -3.572063257,     -0.0328171821,       -5.62465508
          0,           0,         106,      -5.352062681,      -2.103148771,      -3.510032111,      0.1306360532,      -5.626521127
          0,           0,         107,      -5.503152644,      -2.108870454,      -3.567655059,    -0.02925747634,      -5.624088337
          0,           0,         108,      -5.346885813,      -2.110636598,      -3.507462768,      0.1358857156,       -5.62635283
          0,           0,         109,      -5.499323817,      -2.116664137,      -3.563145595,    -0.02562562318,      -5.623993266
          0,           0,         110,      -5.341736307,      -2.118264377,      -3.504875645,      0.1411288851,      -5.626522143
          0,           0,         111,      -5.495494733,      -2.124620917,      -3.558527685,    -0.02194937181,      -5.624295457
          0,           0,         112,      -5.336646068,      -2.126037864,      -3.502317724,      0.1463270344,      -5.627380044
          0,           0,         113,      -5.491696716,      -2.132748171,      -3.553837193,    -0.01827081317,      -5.625442887
          0,           0,         114,      -5.331668097,      -2.133963624,       -3.49993969,      0.1514236679,      -5.629240779
          0,           0,         115,      -5.487986019,      -2.141053987,      -3.549113295,     -0.0146527047,      -5.627565829
          0,           0,         116,      -5.326863659,      -2.142048304,      -3.497808589,      0.1563564535,      -5.631891933
          0,           0,         117,      -5.484426999,      -2.149546049,      -3.544375999,    -0.01116404112,      -5.630354749
          0,           0,         118,       -5.32229508,      -2.150297756,      -3.495914966,      0.1610634784,      -5.635067719
          0,           0,         119,      -5.481086542,      -2.158230452,      -3.539649629,   -0.007874169051,      -5.633661061
          0,           0,         120,      -5.318022793,      -2.158715767,      -3.494252025,      0.1654852704,      -5.638874267
          0,           0,         121,      -5.478027907,      -2.167111302,      -3.535002415,   -0.004848391662,      -5.637686998
          0,           0,         122,      -5.314107761,      -2.167305254,        -3.4928982,       0.169561759,      -5.643548097
          0,           0,         123,       -5.47531971,      -2.176191902,      -3.530527026,   -0.002156258122,      -5.642612353
          0,           0,         124,      -5.310613021,      -2.176068589,      -3.491939226,      0.1732319116,      -5.649097931
          0,           0,         125,      -5.473032856,      -2.185474618,       -3.52629737,   0.0001323722633,      -5.648354738
          0,           0,         126,      -5.307595836,      -2.185007568,      -3.491393643,      0.1764413158,      -5.655340054
          0,           0,         127,      -5.471234523,      -2.194960606,       -3.52237672,    0.001953360154,      -5.654724956
          0,           0,         128,      -5.305105575,      -2.194122447,      -3.491252914,      0.1791438007,      -5.662144377
          0,           0,         129,      -5.469979579,      -2.204648767,       -3.51882615,    0.003255457065,      -5.661649257
          0,           0,         130,      -5.303177122,      -2.203411529,      -3.491506209,      0.1813064034,      -5.669533271
          0,           0,         131,      -5.469305658,      -2.214535903,      -3.515724082,     0.00400314593,      -5.669186056
          0,           0,         132,      -5.301834952,      -2.212871898,      -3.492186655,      0.1829051767,      -5.677585871
          0,           0,         133,      -5.469241433,      -2.224617457,      -3.513151154,    0.004168973591,      -5.677401634
          0,           0,         134,      -5.301097152,      -2.222499787,      -3.493337662,      0.1839221374,       -5.68632126
          0,           0,         135,      -5.469808355,      -2.234887761,      -3.511166043,    0.003732741444,       -5.68628266
          0,           0,         136,      -5.300973758,      -2.232290873,      -3.494972076,      0.1843470383,      -5.695676586
          0,           0,         137,      -5.471019279,      -2.245340321,      -3.509810306,    0.002682861624,      -5.695748528
          0,           0,         138,      -5.301467237,      -2.242240231,      -3.497086385,      0.1841768308,      -5.705558516
          0,           0,         139,      -5.472877259,      -2.255967663,      -3.509109991,    0.001017190507,      -5.705710628
          0,           0,         140,      -5.302571084,       -2.25234202,      -3.499665031,      0.1834166455,      -5.715896503
          0,           0,         141,      -5.475372432,      -2.266761167,      -3.509079633,    -0.00125476945,      -5.716113664
          0,           0,         142,      -5.304269665,       -2.26258951,       -3.50269233,      0.1820795655,      -5.726659551
          0,           0,         143,      -5.478483329,      -2.277711321,      -3.509727666,   -0.004113658783,      -5.726938715
          0,           0,         144,        -5.3065413,      -2.272975465,      -3.506163268,      0.1801837786,      -5.737842003
          0,           0,         145,      -5.482182058,       -2.28880821,      -3.511056147,   -0.007534954108,      -5.738183435
          0,           0,         146,      -5.309361848,      -2.283492491,      -3.510081058,        0.17774962,      -5.749452152
          0,           0,         147,      -5.486438484,      -2.300041828,      -3.513056891,    -0.01149233575,      -5.749857906
          0,           0,         148,      -5.312706269,      -2.294133223,      -3.514445992,      0.1747984114,      -5.761469862
          0,           0,         149,      -5.491221481,      -2.311402304,      -3.515712402,     -0.0159585674,      -5.765546644
          0,           0,         150,      -5.531080865,      -2.316410651,       -3.51544837,    -0.05437262003,      -5.769678298
          0,           0,         151,       -5.54007762,      -2.320928306,      -3.517172579,    -0.06154834306,      -5.770243863
          0,           0,         152,      -5.318254286,      -2.312411452,      -3.495293002,      0.1716538752,      -5.782479142
          0,           0,         153,      -5.501038912,      -2.331581959,      -3.530761783,    -0.02294801468,      -5.786795023
          0,           0,         154,      -5.540156379,      -2.336604325,      -3.530934612,    -0.06034359846,      -5.791133988
          0,           0,         155,       -5.54988815,      -2.341096929,      -3.528844359,    -0.06834131162,      -5.791746468
          0,           0,         156,      -5.326111436,      -2.330949326,      -3.503642029,      0.1656482205,      -5.804420194
          0,           0,         157,      -5.515630658,      -2.351865636,      -3.540986884,    -0.03560003606,      -5.808883168
          0,           0,         158,      -5.555370567,      -2.357007752,      -3.542124537,    -0.07383815753,      -5.813359001
          0,           0,         159,      -5.565119867,      -2.361507867,      -3.541551212,    -0.08210604359,      -5.813967971
          0,           0,         160,       -5.33867111,      -2.350350915,       -3.51751111,      0.1538806392,      -5.827016908
          0,           0,         161,      -5.531153183,      -2.372265933,       -3.55665556,    -0.05013516961,      -5.831597715
          0,           0,         162,      -5.570559266,       -2.37744955,      -3.557076748,    -0.08809199187,      -5.832140821
          0,           0,         163,      -5.349376581,      -2.365775909,      -3.537285542,      0.1434342696,      -5.845426394
          0,           0,         164,      -5.543336309,      -2.388308058,      -3.563241913,      -0.062269901,      -5.850068194
          0,           0,         165,      -5.582367193,      -2.393548534,      -3.562505739,    -0.09999070582,       -5.85056988
          0,           0,         166,      -5.359387221,      -2.381223982,      -3.547229491,      0.1334956348,      -5.864117274
          0,           0,         167,      -5.553504825,       -2.40435223,      -3.572603735,    -0.07235829008,      -5.868832685
          0,           0,         168,      -5.592079472,      -2.409631614,      -3.572006455,     -0.1095566343,         -5.869299
          0,           0,         169,      -5.368138894,      -2.396454986,      -3.558230805,      0.1250490495,      -5.883099689
          0,           0,         170,      -5.563667774,      -2.420472293,       -3.58203372,     -0.0822570131,       -5.88788401
          0,           0,         171,      -5.602249977,      -2.425830994,      -3.580885901,     -0.1194666316,      -5.888306129
          0,           0,         172,      -5.377686594,      -2.411847087,      -3.569425412,      0.1158323704,      -5.902368428
          0,           0,         173,      -5.574655354,      -2.436727822,      -3.591857007,    -0.09294481684,      -5.902736123
          0,           0,         174,      -5.385492751,       -2.42353226,      -3.592043849,      0.1075681609,      -5.916901031
          0,           0,         175,      -5.583407438,      -2.448647772,      -3.597391242,     -0.1023034043,      -5.917185274
          0,           0,         176,      -5.395819965,      -2.435535532,      -3.603856252,     0.09687318195,      -5.931487432
          0,           0,         177,       -5.59247121,      -2.460714768,      -3.603599942,     -0.1119750407,      -5.931721794
          0,           0,         178,      -5.404282122,      -2.447269959,      -3.613667036,     0.08819719009,      -5.946175057
          0,           0,         179,      -5.600203132,      -2.472746957,      -3.611206855,     -0.1199897509,      -5.946362431
          0,           0,         180,      -5.411441946,      -2.458727292,      -3.622286896,     0.08111254103,      -5.960960604
          0,           0,         181,      -5.607772889,      -2.484799894,      -3.617776425,     -0.1275633279,      -5.961095177
          0,           0,         182,      -5.418806181,      -2.470214398,      -3.630495002,     0.07392931726,      -5.975827263
          0,           0,         183,      -5.615964825,      -2.496942873,      -3.624511203,     -0.1356569189,      -5.975906719
          0,           0,         184,       -5.42691936,      -2.481870487,      -3.639844129,     0.06599021132,      -5.990763916
          0,           0,         185,      -5.624925745,      -2.509195538,      -3.632593352,     -0.1445105452,      -5.990782772
          0,           0,         186,      -5.435695711,      -2.493690288,      -3.650085062,     0.05736147793,      -6.005753344
          0,           0,         187,      -5.634456586,      -2.521537617,      -3.641611392,     -0.1539410324,      -6.005708462
          0,           0,         188,      -5.444789922,      -2.505593486,      -3.660226913,     0.04841715735,      -6.020785257
          0,           0,         189,      -5.644249881,      -2.533928395,      -3.650806111,     -0.1636118205,      -6.020673624
          0,           0,         190,      -5.453965574,      -2.517516071,      -3.670034271,     0.03941548079,      -6.035849219
          0,           0,         191,      -5.654164475,      -2.546343341,      -3.660019322,     -0.1733698681,       -6.03566726
          0,           0,         192,      -5.463251858,      -2.529460588,      -3.679847859,     0.03031484195,       -6.05093357
          0,           0,         193,      -5.664238031,      -2.558782897,      -3.669457549,     -0.1832762981,      -6.050679285
          0,           0,         194,      -5.472754149,      -2.541454056,      -3.689909866,     0.02098767722,      -6.066032792
          0,           0,         195,      -5.674510761,      -2.571251754,      -3.679228183,     -0.1933966002,      -6.065704066
          0,           0,         196,      -5.482479129,      -2.553500278,       -3.70019185,     0.01142061047,      -6.081141237
          0,           0,         197,      -5.684947863,      -2.583745907,      -3.689256977,     -0.2037014452,      -6.080732953
          0,           0,         198,      -5.492364049,      -2.565583812,      -3.710588041,    0.001681648387,      -6.096260676
          0,           0,         199,      -5.695494658,      -2.596257832,      -3.699441194,     -0.2141309086,      -6.095767983
          0,           0,         200,      -5.502368511,      -2.577693904,      -3.721064926,   -0.008184978645,      -6.111370483
          0,           0,         201,      -5.706129624,      -2.608783904,      -3.709746134,     -0.2246613477,      -6.110797067
          0,           0,         202,      -5.512493967,      -2.589831135,      -3.731649282,    -0.01818203644,      -6.126489143
          0,           0,         203,      -5.716857138,      -2.621324355,      -3.720181337,     -0.2352998588,       -6.12582445
          0,           0,         204,      -5.522749886,      -2.601998879,      -3.742360238,    -0.02832129521,      -6.141586519
          0,           0,         205,      -5.727679517,      -2.633879776,      -3.730749439,     -0.2460514986,      -6.140841617
          0,           0,         206,       -5.53313165,      -2.614196959,      -3.753184719,    -0.03859841365,      -6.156669989
          0,           0,         207,      -5.738588561,      -2.646449406,      -3.741433484,     -0.2569083237,      -6.155847572
          0,           0,         208,      -5.543625743,      -2.626422567,       -3.76409961,    -0.04899880375,      -6.171738861
          0,           0,         209,      -5.749572922,      -2.659031954,      -3.752213753,     -0.2678581322,      -6.170841917
          0,           0,         210,      -5.554221308,      -2.638673454,      -3.775092896,    -0.05951084659,      -6.186796571
          0,           0,         211,      -5.760625044,      -2.671626598,      -3.763079713,     -0.2788930619,      -6.185821763
          0,           0,         212,      -5.564912755,      -2.650948825,      -3.786162523,    -0.07012890896,      -6.201839116
          0,           0,         213,       -5.77174053,      -2.684233046,      -3.774026459,     -0.2900091968,      -6.200786561
          0,           0,         214,       -5.57569594,       -2.66324832,      -3.797307072,    -0.08084900594,      -6.216865777
          0,           0,         215,      -5.782915188,      -2.696851106,      -3.785049071,     -0.3012028931,      -6.215736694
          0,           0,         216,      -5.586565419,      -2.675571193,       -3.80852146,    -0.09166562182,      -6.231875351
          0,           0,         217,      -5.794143845,      -2.709480468,      -3.796140576,     -0.3124692241,       -6.23067092
          0,           0,         218,      -5.597514855,      -2.687916405,       -3.81979929,     -0.1025721902,       -6.24686996
          0,           0,         219,      -5.805421212,      -2.722120795,      -3.807293846,     -0.3238029786,      -6.245589302
          0,           0,         220,      -5.608538427,      -2.700283003,      -3.831135466,     -0.1135626924,      -6.261847652
          0,           0,         221,      -5.816742548,      -2.734771859,      -3.818503299,     -0.3351995855,      -6.260491349
          0,           0,         222,      -5.619631264,      -2.712670293,      -3.842526363,       -0.12463217,      -6.276808529
          0,           0,         223,      -5.828103906,      -2.747433549,      -3.829764567,     -0.3466553684,      -6.275377832
          0,           0,         224,      -5.630789004,        -2.7250777,      -3.853968392,      -0.135776215,      -6.291752401
          0,           0,         225,      -5.839501604,      -2.760105805,      -3.841073784,     -0.3581669464,       -6.29024875
          0,           0,         226,      -5.642007399,      -2.737504655,      -3.865457645,     -0.1469905271,      -6.306680746
          0,           0,         227,      -5.850932094,      -2.772788572,      -3.852427174,     -0.3697310482,       -6.30510402
          0,           0,         228,      -5.653282258,      -2.749950582,      -3.876990252,     -0.1582708679,       -6.32159347
          0,           0,         229,      -5.862391847,      -2.785481825,      -3.863821227,     -0.3813444573,      -6.319944061
          0,           0,         230,      -5.664609678,      -2.762414963,      -3.888562815,      -0.169613313,      -6.336490383
          0,           0,         231,      -5.873877621,      -2.798185576,      -3.875252895,     -0.3930042842,      -6.334769043
          0,           0,         232,        -5.6759861,      -2.774897353,      -3.900172473,     -0.1810143159,      -6.351372143
          0,           0,         233,      -5.885386464,      -2.810899881,      -3.886719617,     -0.4047079675,       -6.34958048
          0,           0,         234,      -5.687408243,       -2.78739737,      -3.911816751,     -0.1924706344,      -6.366239581
          0,           0,         235,      -5.896915626,      -2.823624824,      -3.898219175,      -0.416453186,      -6.364378219
          0,           0,         236,      -5.698873044,      -2.799914675,      -3.923493482,     -0.2039792609,      -6.381093838
          0,           0,         237,      -5.908462553,      -2.836360504,      -3.909749645,     -0.4282378384,      -6.379163294
          0,           0,         238,      -5.710377595,      -2.812448954,      -3.935200831,     -0.2155373713,       -6.39593534
          0,           0,         239,      -5.920024741,      -2.849107044,      -3.921309351,     -0.4400599253,      -6.393936329
          0,           0,         240,      -5.721919195,      -2.824999939,        -3.9469373,     -0.2271423702,      -6.410765073
          0,           0,         241,       -5.93159986,      -2.861864585,      -3.932896901,     -0.4519176596,      -6.408698532
          0,           0,         242,      -5.733495324,        -2.8375674,      -3.958701665,     -0.2387918719,       -6.42558348
          0,           0,         243,      -5.943185707,       -2.87463328,      -3.944511149,      -0.463809424,      -6.423449812
          0,           0,         244,      -5.745103637,      -2.850151136,      -3.970492913,     -0.2504836905,      -6.440390369
          0,           0,         245,       -5.95478019,      -2.887413293,      -3.956151144,     -0.4757337544,      -6.438190689
          0,           0,         246,      -5.756741951,      -2.862750977,      -3.982310189,     -0.2622158257,      -6.455186544
          0,           0,         247,      -5.966381316,      -2.900204785,      -3.967816099,     -0.4876893312,        -6.4529211
          0,           0,         248,      -5.768408187,      -2.875366771,      -3.994152727,     -0.2739864124,      -6.469972273
          0,           0,         249,      -5.977987128,      -2.913007924,      -3.979505321,     -0.4996749216,      -6.467641644
          0,           0,         250,      -5.780100394,      -2.887998385,      -4.006019837,     -0.2857937408,      -6.484747814
          0,           0,         251,       -5.98959572,      -2.925822873,      -3.991218226,     -0.5116893958,      -6.482352654
          0,           0,         252,      -5.791816733,      -2.900645705,      -4.017910884,     -0.2976362387,      -6.499513646
          0,           0,         253,      -6.001205242,      -2.938649796,      -4.002954318,     -0.5237317265,      -6.497054588
          0,           0,         254,       -5.80355546,      -2.913308629,      -4.029825278,     -0.3095124608,      -6.514270089
          0,           0,         255,      -6.012813877,      -2.951488848,      -4.014713181,     -0.5358009742,      -6.511747655
          0,           0,         256,      -5.815314925,      -2.925987071,      -4.041762483,     -0.3214210817,      -6.529017212
          0,           0,         257,      -6.024419839,      -2.964340181,      -4.026494464,     -0.5478962785,      -6.526432096
          0,           0,         258,      -5.827093558,      -2.938680951,      -4.053722015,     -0.3333608848,      -6.543755595
          0,           0,         259,      -6.036021374,      -2.977203937,      -4.038297885,      -0.560016863,       -6.54110835
          0,           0,         260,      -5.838889849,      -2.951390203,      -4.065703452,     -0.3453307434,      -6.558485502
          0,           0,         261,      -6.047616706,      -2.990080255,      -4.050123189,     -0.5721619885,      -6.555776713
          0,           0,         262,      -5.850702351,      -2.964114766,      -4.077706408,     -0.3573296244,      -6.573207113
          0,           0,         263,      -6.059204083,      -3.002969266,      -4.061970165,     -0.5843309878,      -6.570437248
          0,           0,         264,      -5.862529675,      -2.976854587,      -4.089730543,     -0.3693565807,       -6.58792033
          0,           0,         265,      -6.070781752,      -3.015871091,      -4.073838647,     -0.5965232479,      -6.585089897
          0,           0,         266,      -5.874370477,      -2.989609617,      -4.101775563,     -0.3814107412,      -6.602625337
          0,           0,         267,      -6.082347963,      -3.028785846,      -4.085728494,     -0.6087382102,      -6.599734916
          0,           0,         268,      -5.886223458,      -3.002379813,      -4.113841203,     -0.3934913076,      -6.617322674
          0,           0,         269,      -6.093900953,      -3.041713635,       -4.09763959,     -0.6209753589,      -6.614372905
          0,           0,         270,       -5.89808735,      -3.015165131,      -4.125927224,     -0.4055975452,      -6.632012614
          0,           0,         271,      -6.105438953,      -3.054654554,      -4.109571849,     -0.6332342233,      -6.629003937
          0,           0,         272,      -5.909960904,      -3.027965534,      -4.138033404,     -0.4177287697,      -6.646695101
          0,           0,         273,      -6.116960162,      -3.067608692,      -4.121525189,     -0.6455143564,      -6.643628408
          0,           0,         274,      -5.921842901,      -3.040780986,      -4.150159561,     -0.4298843581,      -6.661370736
          0,           0,         275,      -6.128462766,       -3.08057613,      -4.133499552,     -0.6578153489,      -6.658246414
          0,           0,         276,      -5.933732133,      -3.053611453,      -4.162305534,     -0.4420637304,      -6.676039093
          0,           0,         277,      -6.139944923,      -3.093556941,      -4.145494891,     -0.6701368197,       -6.67285749
          0,           0,         278,      -5.945627401,        -3.0664569,      -4.174471178,     -0.4542663495,      -6.690699888
