"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
44, 8.805956585650000e-02, 2.220446049250313e-16, 1.326116603431502e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876442297215415e+05, 0.000000000000000e+00, 1.150576918886166e+05, 3.022485947217443e+02, 0.000000000000000e+00, 1.881726682626235e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856536655428137e-05, 1.094788310587038e-03, 0.000000000000000e+00, -3.980651365523136e+01, 1.164548553336697e+01, 0.000000000000000e+00
45, 9.301387935570000e-02, 2.220446049250313e-16, 1.326115789106750e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876440256530570e+05, 0.000000000000000e+00, 1.150576102612228e+05, 3.022485658931695e+02, 0.000000000000000e+00, 1.881471973526824e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856536519514375e-05, 1.087972518807297e-03, 0.000000000000000e+00, -3.930348608625838e+01, 1.160917574115760e+01, 0.000000000000000e+00
46, 9.803561182770000e-02, 2.220446049250313e-16, 1.326114954254104e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876438032651189e+05, 0.000000000000000e+00, 1.150575213060476e+05, 3.022485224936846e+02, 0.000000000000000e+00, 1.881194398909705e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856536314905316e-05, 1.081555089423891e-03, 0.000000000000000e+00, -3.883248751770145e+01, 1.157488424795404e+01, 0.000000000000000e+00
47, 1.031272506240000e-01, 2.220446049250313e-16, 1.326114107209579e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876435664775081e+05, 0.000000000000000e+00, 1.150574265910032e+05, 3.022484667421174e+02, 0.000000000000000e+00, 1.880898851269060e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856536052061720e-05, 1.075493555383054e-03, 0.000000000000000e+00, -3.838994800829379e+01, 1.154240112457656e+01, 0.000000000000000e+00
48, 1.082913833170000e-01, 2.220446049250313e-16, 1.326113248940032e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876433169407487e+05, 0.000000000000000e+00, 1.150573267762995e+05, 3.022484001524055e+02, 0.000000000000000e+00, 1.880587390714888e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856535738121110e-05, 1.069751412465076e-03, 0.000000000000000e+00, -3.797281957539759e+01, 1.151154522350266e+01, 0.000000000000000e+00
49, 1.135307033110000e-01, 2.220446049250313e-16, 1.326112381331821e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876430563784759e+05, 0.000000000000000e+00, 1.150572225513903e+05, 3.022483241057398e+02, 0.000000000000000e+00, 1.880262168610966e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856535379595166e-05, 1.064296977136038e-03, 0.000000000000000e+00, -3.757847498091488e+01, 1.148215871747754e+01, 0.000000000000000e+00
50, 1.188480158220000e-01, 2.220446049250313e-16, 1.326111509126926e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876427872263199e+05, 0.000000000000000e+00, 1.150571148905279e+05, 3.022482400806080e+02, 0.000000000000000e+00, 1.879926225001483e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856534983454277e-05, 1.059102736859605e-03, 0.000000000000000e+00, -3.720464638807641e+01, 1.145410411666153e+01, 0.000000000000000e+00
51, 1.242462442510000e-01, 2.220446049250313e-16, 1.326110632595004e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876425105164630e+05, 0.000000000000000e+00, 1.150570042065852e+05, 3.022481491001263e+02, 0.000000000000000e+00, 1.879580848209892e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856534554521968e-05, 1.054144704677924e-03, 0.000000000000000e+00, -3.684936708625140e+01, 1.142726118567410e+01, 0.000000000000000e+00
52, 1.297284369870000e-01, 2.220446049250313e-16, 1.326109750275731e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876422266103877e+05, 0.000000000000000e+00, 1.150568906441550e+05, 3.022480518769560e+02, 0.000000000000000e+00, 1.879226489422099e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856534096158102e-05, 1.049401716117839e-03, 0.000000000000000e+00, -3.651091206752126e+01, 1.140152347903005e+01, 0.000000000000000e+00
53, 1.352977746630000e-01, 2.220446049250313e-16, 1.326108864535973e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876419368543579e+05, 0.000000000000000e+00, 1.150567747417432e+05, 3.022479492862504e+02, 0.000000000000000e+00, 1.878864828984516e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856533612488624e-05, 1.044855054259865e-03, 0.000000000000000e+00, -3.618776425102231e+01, 1.137679658168610e+01, 0.000000000000000e+00
54, 1.409575779210000e-01, 2.220446049250313e-16, 1.326107977340472e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876416424318043e+05, 0.000000000000000e+00, 1.150566569727217e+05, 3.022478421237161e+02, 0.000000000000000e+00, 1.878497344001847e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856533107264924e-05, 1.040488223132947e-03, 0.000000000000000e+00, -3.587859226817263e+01, 1.135299708616229e+01, 0.000000000000000e+00
55, 1.467113157020000e-01, 2.220446049250313e-16, 1.326107086896735e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876413433608951e+05, 0.000000000000000e+00, 1.150565373443580e+05, 3.022477308169815e+02, 0.000000000000000e+00, 1.878124057150835e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856532582503071e-05, 1.036286546384938e-03, 0.000000000000000e+00, -3.558221701016341e+01, 1.133005058437567e+01, 0.000000000000000e+00
56, 1.525626141330000e-01, 2.220446049250313e-16, 1.326106192197013e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876410397710614e+05, 0.000000000000000e+00, 1.150564159084245e+05, 3.022476157317280e+02, 0.000000000000000e+00, 1.877745129981691e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856532039927078e-05, 1.032236813692888e-03, 0.000000000000000e+00, -3.529758293785605e+01, 1.130788989510902e+01, 0.000000000000000e+00
57, 1.585152660350000e-01, 2.220446049250313e-16, 1.326105295210821e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876407325970270e+05, 0.000000000000000e+00, 1.150562930388108e+05, 3.022474974012434e+02, 0.000000000000000e+00, 1.877361729174504e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856531482051154e-05, 1.028327181941485e-03, 0.000000000000000e+00, -3.502374800934261e+01, 1.128645464676066e+01, 0.000000000000000e+00
58, 1.645732411200000e-01, 2.220446049250313e-16, 1.326104396659034e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876404224043144e+05, 0.000000000000000e+00, 1.150561689617257e+05, 3.022473762554584e+02, 0.000000000000000e+00, 1.876974560588959e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856530910902221e-05, 1.024547079370668e-03, 0.000000000000000e+00, -3.475987404601580e+01, 1.126569084763303e+01, 0.000000000000000e+00
59, 1.707406969350000e-01, 2.220446049250313e-16, 1.326103494751070e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876401089890364e+05, 0.000000000000000e+00, 1.150560435956145e+05, 3.022472524882376e+02, 0.000000000000000e+00, 1.876583369742348e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856530327394261e-05, 1.020886954387241e-03, 0.000000000000000e+00, -3.450520681794119e+01, 1.124554959540167e+01, 0.000000000000000e+00
60, 1.770219906140000e-01, 2.220446049250313e-16, 1.326102588397302e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876397922737412e+05, 0.000000000000000e+00, 1.150559169094964e+05, 3.022471262665385e+02, 0.000000000000000e+00, 1.876188059962680e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856529732314397e-05, 1.017338075025086e-03, 0.000000000000000e+00, -3.425906033922166e+01, 1.122598605365968e+01, 0.000000000000000e+00
61, 1.834216915030000e-01, 2.220446049250313e-16, 1.326101678643061e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876394727618264e+05, 0.000000000000000e+00, 1.150557891047305e+05, 3.022469978810642e+02, 0.000000000000000e+00, 1.875789259568463e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856529127033158e-05, 1.013892500083538e-03, 0.000000000000000e+00, -3.402081335654000e+01, 1.120695935494810e+01, 0.000000000000000e+00
62, 1.899445947530000e-01, 2.220446049250313e-16, 1.326100766199696e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876391508689062e+05, 0.000000000000000e+00, 1.150556603475624e+05, 3.022468676063986e+02, 0.000000000000000e+00, 1.875387487310271e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856528512845081e-05, 1.010543061458858e-03, 0.000000000000000e+00, -3.378990663774677e+01, 1.118843255118835e+01, 0.000000000000000e+00
63, 1.965957359540000e-01, 2.220446049250313e-16, 1.326099849744186e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876388264084877e+05, 0.000000000000000e+00, 1.150555305633951e+05, 3.022467355481177e+02, 0.000000000000000e+00, 1.874982510416411e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856527890247908e-05, 1.007283224374945e-03, 0.000000000000000e+00, -3.356583206378848e+01, 1.117037188668849e+01, 0.000000000000000e+00
64, 2.033804069020000e-01, 2.220446049250313e-16, 1.326098927766554e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876384990846392e+05, 0.000000000000000e+00, 1.150553996338557e+05, 3.022466017394123e+02, 0.000000000000000e+00, 1.874573959517964e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856527259398110e-05, 1.004106935585906e-03, 0.000000000000000e+00, -3.334812128003533e+01, 1.115274600133736e+01, 0.000000000000000e+00
65, 2.103041726230000e-01, 2.220446049250313e-16, 1.326098000554363e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876381690846164e+05, 0.000000000000000e+00, 1.150552676338465e+05, 3.022464663115005e+02, 0.000000000000000e+00, 1.874162068339092e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856526620914321e-05, 1.001008598676302e-03, 0.000000000000000e+00, -3.313634325501195e+01, 1.113552582885148e+01, 0.000000000000000e+00
66, 2.173728897500000e-01, 2.220446049250313e-16, 1.326097068950380e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876378367684202e+05, 0.000000000000000e+00, 1.150551347073680e+05, 3.022463294505777e+02, 0.000000000000000e+00, 1.873747286216881e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856525975674365e-05, 9.979831060308523e-04, 0.000000000000000e+00, -3.293010567532863e+01, 1.111868479998993e+01, 0.000000000000000e+00
67, 2.245927263960000e-01, 2.220446049250313e-16, 1.326096132337039e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876375020871350e+05, 0.000000000000000e+00, 1.150550008348540e+05, 3.022461912459958e+02, 0.000000000000000e+00, 1.873329552097071e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856525324099495e-05, 9.950257844022561e-04, 0.000000000000000e+00, -3.272905048738329e+01, 1.110219856350056e+01, 0.000000000000000e+00
68, 2.319701836540000e-01, 2.220446049250313e-16, 1.326095189101608e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876371646755183e+05, 0.000000000000000e+00, 1.150548658702073e+05, 3.022460516815347e+02, 0.000000000000000e+00, 1.872908410100290e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856524666113234e-05, 9.921322759477314e-04, 0.000000000000000e+00, -3.253284525992897e+01, 1.108604434864267e+01, 0.000000000000000e+00
69, 2.395121189030000e-01, 2.220446049250313e-16, 1.326094238470586e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876368243670600e+05, 0.000000000000000e+00, 1.150547297468240e+05, 3.022459107585197e+02, 0.000000000000000e+00, 1.872483652396250e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856524001721826e-05, 9.892984805314688e-04, 0.000000000000000e+00, -3.234117887721951e+01, 1.107020066542804e+01, 0.000000000000000e+00
70, 2.472257710730000e-01, 2.220446049250313e-16, 1.326093280987664e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876364813711432e+05, 0.000000000000000e+00, 1.150545925484573e+05, 3.022457685730446e+02, 0.000000000000000e+00, 1.872055540327342e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856523331378310e-05, 9.865205884696043e-04, 0.000000000000000e+00, -3.215376335483889e+01, 1.105464750347953e+01, 0.000000000000000e+00
71, 2.551187880890000e-01, 2.220446049250313e-16, 1.326092316799896e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876361358070730e+05, 0.000000000000000e+00, 1.150544543228292e+05, 3.022456252169520e+02, 0.000000000000000e+00, 1.871624222804976e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856522655515678e-05, 9.837950987196980e-04, 0.000000000000000e+00, -3.197033462103774e+01, 1.103936644576472e+01, 0.000000000000000e+00
72, 2.631992566980000e-01, 2.220446049250313e-16, 1.326091344803222e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876357874363787e+05, 0.000000000000000e+00, 1.150543149745514e+05, 3.022454806912939e+02, 0.000000000000000e+00, 1.871189402180650e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856521974138888e-05, 9.811187551900867e-04, 0.000000000000000e+00, -3.179064785297843e+01, 1.102434032560952e+01, 0.000000000000000e+00
73, 2.714757349350000e-01, 2.220446049250313e-16, 1.326090363557511e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876354358888803e+05, 0.000000000000000e+00, 1.150541743555521e+05, 3.022453349353205e+02, 0.000000000000000e+00, 1.870750616412589e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856521286961524e-05, 9.784884662499354e-04, 0.000000000000000e+00, -3.161447181976285e+01, 1.100955278969684e+01, 0.000000000000000e+00
74, 2.799572875080000e-01, 2.220446049250313e-16, 1.326089372643990e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876350810588047e+05, 0.000000000000000e+00, 1.150540324235218e+05, 3.022451879333274e+02, 0.000000000000000e+00, 1.870307733479108e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856520593909546e-05, 9.759012921626279e-04, 0.000000000000000e+00, -3.144158784377478e+01, 1.099498823914720e+01, 0.000000000000000e+00
75, 2.886535243940000e-01, 2.220446049250313e-16, 1.326088372440824e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876347230809359e+05, 0.000000000000000e+00, 1.150538892323744e+05, 3.022450397407472e+02, 0.000000000000000e+00, 1.869860921612057e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856519895244287e-05, 9.733544870139065e-04, 0.000000000000000e+00, -3.127179236570332e+01, 1.098063207263092e+01, 0.000000000000000e+00
76, 2.975746430190000e-01, 2.220446049250313e-16, 1.326087362651496e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876343619205434e+05, 0.000000000000000e+00, 1.150537447682173e+05, 3.022448903886619e+02, 0.000000000000000e+00, 1.869410137461879e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856519191112284e-05, 9.708455038016476e-04, 0.000000000000000e+00, -3.110489702567514e+01, 1.096647072139358e+01, 0.000000000000000e+00
77, 3.067314743950000e-01, 2.220446049250313e-16, 1.326086342014332e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876339972606709e+05, 0.000000000000000e+00, 1.150535989042683e+05, 3.022447398315730e+02, 0.000000000000000e+00, 1.868954985418409e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856518481299026e-05, 9.683719366395892e-04, 0.000000000000000e+00, -3.094072462091708e+01, 1.095249133163361e+01, 0.000000000000000e+00
78, 3.161355336610000e-01, 2.220446049250313e-16, 1.326085309220700e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876336287353075e+05, 0.000000000000000e+00, 1.150534514941230e+05, 3.022445879831375e+02, 0.000000000000000e+00, 1.868495008643132e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856517765397438e-05, 9.659314657289909e-04, 0.000000000000000e+00, -3.077910532971709e+01, 1.093868146280168e+01, 0.000000000000000e+00
79, 3.257990755320000e-01, 2.220446049250313e-16, 1.326084263930989e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876332562368214e+05, 0.000000000000000e+00, 1.150533024947285e+05, 3.022444348076537e+02, 0.000000000000000e+00, 1.868030072794804e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856517043239197e-05, 9.635218629518797e-04, 0.000000000000000e+00, -3.061987697359460e+01, 1.092502912553703e+01, 0.000000000000000e+00
80, 3.357351552200000e-01, 2.220446049250313e-16, 1.326083206276151e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876328798112672e+05, 0.000000000000000e+00, 1.150531519245068e+05, 3.022442803236617e+02, 0.000000000000000e+00, 1.867560235356833e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856516314911707e-05, 9.611410314155566e-04, 0.000000000000000e+00, -3.046288748264310e+01, 1.091152300860672e+01, 0.000000000000000e+00
81, 3.459576954530000e-01, 2.220446049250313e-16, 1.326082135653893e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876324993176452e+05, 0.000000000000000e+00, 1.150529997270580e+05, 3.022441245202672e+02, 0.000000000000000e+00, 1.867085320339703e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856515580363602e-05, 9.587870038391764e-04, 0.000000000000000e+00, -3.030799463692893e+01, 1.089815247292747e+01, 0.000000000000000e+00
82, 3.564815603450000e-01, 2.220446049250313e-16, 1.326081050683773e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876321143826047e+05, 0.000000000000000e+00, 1.150528457530419e+05, 3.022439673197800e+02, 0.000000000000000e+00, 1.866604861743911e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856514839228600e-05, 9.564578923265591e-04, 0.000000000000000e+00, -3.015506265734104e+01, 1.088490727218797e+01, 0.000000000000000e+00
83, 3.673226369200000e-01, 2.220446049250313e-16, 1.326079950077002e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876317246245094e+05, 0.000000000000000e+00, 1.150526898498037e+05, 3.022438086149118e+02, 0.000000000000000e+00, 1.866118383228053e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856514091000875e-05, 9.541518488987039e-04, 0.000000000000000e+00, -3.000395955258072e+01, 1.087177733420023e+01, 0.000000000000000e+00
84, 3.784979252510000e-01, 2.220446049250313e-16, 1.326078833430512e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876313299030328e+05, 0.000000000000000e+00, 1.150525319612131e+05, 3.022436483500662e+02, 0.000000000000000e+00, 1.865625709643063e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856513335418308e-05, 9.518670794160006e-04, 0.000000000000000e+00, -2.985455796774145e+01, 1.085875284348411e+01, 0.000000000000000e+00
85, 3.900256382880000e-01, 2.220446049250313e-16, 1.326077700581199e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876309301699016e+05, 0.000000000000000e+00, 1.150523720679606e+05, 3.022434865116826e+02, 0.000000000000000e+00, 1.865126780736261e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856512572416961e-05, 9.496018787003937e-04, 0.000000000000000e+00, -2.970673738503574e+01, 1.084582444193876e+01, 0.000000000000000e+00
86, 4.019253126140000e-01, 2.220446049250313e-16, 1.326076550608376e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876305251812261e+05, 0.000000000000000e+00, 1.150522100724904e+05, 3.022433230533168e+02, 0.000000000000000e+00, 1.864621292095681e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856511801777863e-05, 9.473546239170677e-04, 0.000000000000000e+00, -2.956038360418772e+01, 1.083298319283006e+01, 0.000000000000000e+00
87, 4.142179315450000e-01, 2.220446049250313e-16, 1.326075381943909e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876301144938738e+05, 0.000000000000000e+00, 1.150520457975495e+05, 3.022431578667264e+02, 0.000000000000000e+00, 1.864108690622978e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856511022990689e-05, 9.451237299210492e-04, 0.000000000000000e+00, -2.941538578157811e+01, 1.082022032940404e+01, 0.000000000000000e+00
88, 4.269260622260000e-01, 2.220446049250313e-16, 1.326074193238207e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876296976937825e+05, 0.000000000000000e+00, 1.150518790775130e+05, 3.022429908244034e+02, 0.000000000000000e+00, 1.863588459504668e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856510235454284e-05, 9.429076214539047e-04, 0.000000000000000e+00, -2.927163459592320e+01, 1.080752709981947e+01, 0.000000000000000e+00
89, 4.400740085990000e-01, 2.220446049250313e-16, 1.326072983945800e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876292745921217e+05, 0.000000000000000e+00, 1.150517098368486e+05, 3.022428218522365e+02, 0.000000000000000e+00, 1.863060363050757e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856509438819235e-05, 9.407047532287601e-04, 0.000000000000000e+00, -2.912902350860884e+01, 1.079489488339749e+01, 0.000000000000000e+00
90, 4.536879824320000e-01, 2.220446049250313e-16, 1.326071753509686e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876288450237371e+05, 0.000000000000000e+00, 1.150515380094948e+05, 3.022426509036209e+02, 0.000000000000000e+00, 1.862524195123390e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856508632865815e-05, 9.385136387788899e-04, 0.000000000000000e+00, -2.898745056831133e+01, 1.078231535500502e+01, 0.000000000000000e+00
91, 4.677962949600000e-01, 2.220446049250313e-16, 1.326070500573683e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876284086111459e+05, 0.000000000000000e+00, 1.150513634444583e+05, 3.022424778909860e+02, 0.000000000000000e+00, 1.861979484565123e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856507817181153e-05, 9.363328363554926e-04, 0.000000000000000e+00, -2.884681745349036e+01, 1.076978040481013e+01, 0.000000000000000e+00
92, 4.824295720830000e-01, 2.220446049250313e-16, 1.326069223281165e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876279648122130e+05, 0.000000000000000e+00, 1.150511859248852e+05, 3.022423026678048e+02, 0.000000000000000e+00, 1.861425554707554e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856506991074427e-05, 9.341609080681961e-04, 0.000000000000000e+00, -2.870702682011425e+01, 1.075728190637872e+01, 0.000000000000000e+00
93, 4.976209965680000e-01, 2.220446049250313e-16, 1.326067920187197e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876275131725133e+05, 0.000000000000000e+00, 1.150510052690053e+05, 3.022421250858816e+02, 0.000000000000000e+00, 1.860861838357723e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856506153846944e-05, 9.319964050128659e-04, 0.000000000000000e+00, -2.856798133317868e+01, 1.074481163323838e+01, 0.000000000000000e+00
94, 5.134065813120000e-01, 2.220446049250313e-16, 1.326066590491666e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876270534286350e+05, 0.000000000000000e+00, 1.150508213714540e+05, 3.022419450507670e+02, 0.000000000000000e+00, 1.860288006736984e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856505305053403e-05, 9.298378933330071e-04, 0.000000000000000e+00, -2.842958530881079e+01, 1.073236140857458e+01, 0.000000000000000e+00
95, 5.298254783930000e-01, 2.220446049250313e-16, 1.326065233021890e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876265852392135e+05, 0.000000000000000e+00, 1.150506340956854e+05, 3.022417624710147e+02, 0.000000000000000e+00, 1.859703633769119e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856504444262662e-05, 9.276839715120600e-04, 0.000000000000000e+00, -2.829174578437943e+01, 1.071992320254850e+01, 0.000000000000000e+00
96, 5.469203295140000e-01, 2.220446049250313e-16, 1.326063845781901e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876261080312273e+05, 0.000000000000000e+00, 1.150504432124909e+05, 3.022415771993951e+02, 0.000000000000000e+00, 1.859108004234569e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856503570780581e-05, 9.255332445901238e-04, 0.000000000000000e+00, -2.815437085710742e+01, 1.070748898414234e+01, 0.000000000000000e+00
97, 5.647376644470000e-01, 2.220446049250313e-16, 1.326062426561346e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876256211393280e+05, 0.000000000000000e+00, 1.150502484557312e+05, 3.022413890405213e+02, 0.000000000000000e+00, 1.858500287675563e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856502683685975e-05, 9.233842899427793e-04, 0.000000000000000e+00, -2.801736750295105e+01, 1.069505052524595e+01, 0.000000000000000e+00
98, 5.833283553420000e-01, 2.220446049250313e-16, 1.326060973786816e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876251240630606e+05, 0.000000000000000e+00, 1.150500496252242e+05, 3.022411978271020e+02, 0.000000000000000e+00, 1.857879859446612e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856501782190121e-05, 9.212356607231365e-04, 0.000000000000000e+00, -2.788064178846416e+01, 1.068259942082099e+01, 0.000000000000000e+00
99, 6.027481362320000e-01, 2.220446049250313e-16, 1.326059486068455e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876246163762272e+05, 0.000000000000000e+00, 1.150498465504909e+05, 3.022410034280380e+02, 0.000000000000000e+00, 1.857246187586571e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856500865674923e-05, 9.190859123516021e-04, 0.000000000000000e+00, -2.774410053149219e+01, 1.067012723945204e+01, 0.000000000000000e+00
100, 6.230581989500000e-01, 2.220446049250313e-16, 1.326057961214398e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876240974436720e+05, 0.000000000000000e+00, 1.150496389774688e+05, 3.022408056754489e+02, 0.000000000000000e+00, 1.856598479322583e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856499933348877e-05, 9.169335975902718e-04, 0.000000000000000e+00, -2.760765098101275e+01, 1.065762549266503e+01, 0.000000000000000e+00
