"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         420,      -6.519918138,      -3.466842838,      -4.161788906,      -1.155101734,      -6.995099958
          0,           0,         421,      -6.410351774,      -3.473123309,      -4.013063435,     -0.9934191453,      -7.009545276
          0,           0,         422,      -6.527220321,      -3.478400169,      -4.172340109,      -1.165964129,      -7.007660999
          0,           0,         423,      -6.419055534,      -3.484685843,      -4.023658998,      -1.004234431,       -7.02213046
          0,           0,         424,      -6.534452046,      -3.489972228,      -4.182911234,      -1.176842393,      -7.020218384
          0,           0,         425,      -6.427710197,      -3.496263065,      -4.034274336,      -1.015066511,      -7.034711519
          0,           0,         426,       -6.54161266,       -3.50155898,      -4.193501928,      -1.187736316,      -7.032771883
          0,           0,         427,      -6.436314338,      -3.507854936,      -4.044909256,      -1.025915246,      -7.047288211
          0,           0,         428,      -6.548701642,      -3.513160387,       -4.20411205,        -1.1986458,      -7.045321305
          0,           0,         429,      -6.444866616,      -3.519461414,      -4.055563746,      -1.036780583,      -7.059860324
          0,           0,         430,      -6.555718595,      -3.524776405,      -4.214741659,      -1.209570856,      -7.057866366
          0,           0,         431,      -6.453365755,      -3.531082453,      -4.066237928,      -1.047662542,      -7.072427568
          0,           0,         432,      -6.562663229,      -3.536406989,      -4.225390954,      -1.220511565,      -7.070406878
          0,           0,         433,      -6.461810521,      -3.542718006,      -4.076931986,      -1.058561173,      -7.084989843
          0,           0,         434,      -6.569535331,      -3.548052092,      -4.236060181,       -1.23146803,      -7.082942731
          0,           0,         435,      -6.470199699,      -3.554368021,       -4.08764608,      -1.069476521,      -7.097547033
          0,           0,         436,      -6.576334738,      -3.559711661,      -4.246749535,      -1.242440327,      -7.095473804
          0,           0,         437,      -6.478532067,      -3.566032443,      -4.098380278,      -1.080408585,      -7.110099007
          0,           0,         438,      -6.583061319,      -3.571385639,      -4.257459086,      -1.253428458,      -7.107999962
          0,           0,         439,      -6.486806384,      -3.577711214,      -4.109134509,      -1.091357295,      -7.122645614
          0,           0,         440,      -6.589714966,      -3.583073967,      -4.268188738,      -1.264432328,      -7.120521103
          0,           0,         441,      -6.495021393,       -3.58940427,      -4.119908554,      -1.102322501,      -7.135186766
          0,           0,         442,        -6.5962956,      -3.594776581,       -4.27893823,       -1.27545175,      -7.133036982
          0,           0,         443,      -6.503175828,      -3.601111545,      -4.130702079,      -1.113303985,      -7.147722077
          0,           0,         444,      -6.602803184,      -3.606493414,      -4.289707174,      -1.286486462,      -7.145547309
          0,           0,         445,       -6.51126844,      -3.612832971,      -4.141514679,      -1.124301488,      -7.160251318
          0,           0,         446,      -6.609237745,      -3.618224396,      -4.300495128,       -1.29753617,      -7.158051837
          0,           0,         447,      -6.519298024,      -3.624568476,      -4.152345947,      -1.135314741,      -7.172774214
          0,           0,         448,      -6.615599392,      -3.629969456,      -4.311301664,      -1.308600589,      -7.170550285
          0,           0,         449,      -6.527263437,      -3.636317984,      -4.163195527,      -1.146343495,      -7.185290473
          0,           0,         450,      -6.621888332,       -3.64172852,       -4.32212643,      -1.319679471,      -7.183042362
          0,           0,         451,      -6.535163615,      -3.648081419,      -4.174063153,      -1.157387542,      -7.197799809
          0,           0,         452,       -6.62810487,       -3.65350151,      -4.332969185,       -1.33077263,      -7.195527792
          0,           0,         453,      -6.542997575,      -3.659858702,      -4.184948657,      -1.168446721,      -7.210301991
          0,           0,         454,       -6.63424941,      -3.665288346,        -4.3438298,      -1.341879938,      -7.208006404
          0,           0,         455,      -6.550764416,      -3.671649749,       -4.19585195,      -1.179520909,      -7.222796743
          0,           0,         456,      -6.640322444,      -3.677088947,      -4.354708233,      -1.353001315,      -7.220477794
          0,           0,         457,       -6.55846331,      -3.683454478,      -4.206772992,      -1.190610009,      -7.235283731
          0,           0,         458,      -6.646324536,       -3.68890323,      -4.365604487,      -1.364136699,      -7.232941725
          0,           0,         459,      -6.566093485,      -3.695272802,      -4.217711746,      -1.201713928,      -7.247762727
          0,           0,         460,      -6.652256312,      -3.700731108,      -4.376518549,      -1.375286022,      -7.245397963
          0,           0,         461,      -6.573654226,      -3.707104633,      -4.228668137,      -1.212832554,      -7.260233492
          0,           0,         462,      -6.658118447,      -3.712572493,      -4.387450358,      -1.386449184,      -7.257846271
          0,           0,         463,      -6.581144858,      -3.718949881,       -4.23964202,      -1.223965738,      -7.272695784
          0,           0,         464,      -6.663911656,      -3.724427294,      -4.398399762,      -1.397626032,      -7.270286405
          0,           0,         465,       -6.58856475,      -3.730808452,      -4.250633176,      -1.235113292,      -7.285149353
          0,           0,         466,      -6.669636697,      -3.736295418,      -4.409366527,      -1.408816366,      -7.282718106
          0,           0,         467,      -6.595913322,       -3.74268025,      -4.261641318,      -1.246274989,      -7.297593929
          0,           0,         468,       -6.67529437,      -3.748176768,      -4.420350344,      -1.420019941,      -7.295141146
          0,           0,         469,      -6.603190055,      -3.754565175,      -4.272666124,      -1.257450582,      -7.310029243
          0,           0,         470,      -6.680885526,      -3.760071245,      -4.431350868,      -1.431236489,      -7.307555059
          0,           0,         471,      -6.610394497,      -3.766463128,      -4.283707254,      -1.268639809,      -7.322454792
          0,           0,         472,      -6.686411065,       -3.77197875,      -4.442367747,      -1.442465739,      -7.319959559
          0,           0,         473,      -6.617526273,      -3.778374006,      -4.294764391,      -1.279842416,      -7.334870471
          0,           0,         474,      -6.691871951,      -3.783899181,      -4.453400663,      -1.453707439,      -7.332354624
          0,           0,         475,      -6.624585097,      -3.790297705,      -4.305837258,      -1.291058167,      -7.347276313
          0,           0,         476,      -6.697269199,      -3.795832434,      -4.464449352,      -1.464961363,       -7.34474024
          0,           0,         477,      -6.631570769,       -3.80223412,      -4.316925628,       -1.30228685,      -7.359672208
          0,           0,         478,      -6.702603883,      -3.807778405,      -4.475513608,      -1.476227317,      -7.357116194
          0,           0,         479,      -6.638483176,      -3.814183143,      -4.328029319,      -1.313528274,      -7.372057836
          0,           0,         480,      -6.707877121,      -3.819736987,      -4.486593271,      -1.487505133,      -7.369482128
          0,           0,         481,      -6.645322286,      -3.826144667,      -4.339148174,      -1.324782262,      -7.384432824
          0,           0,         482,      -6.713090073,      -3.831708072,      -4.497688211,      -1.498794656,      -7.381837704
          0,           0,         483,      -6.652088143,      -3.838118579,      -4.350282042,      -1.336048639,      -7.396796868
          0,           0,         484,       -6.71824393,       -3.84369155,      -4.508798293,      -1.510095726,      -7.394182728
          0,           0,         485,       -6.65878086,      -3.850104769,      -4.361430753,      -1.347327221,      -7.409149804
          0,           0,         486,      -6.723339907,      -3.855687307,      -4.519923354,      -1.521408167,      -7.406516856
          0,           0,         487,      -6.665400615,      -3.862103121,      -4.372594099,      -1.358617801,      -7.421491241
          0,           0,         488,      -6.728379241,      -3.867695232,       -4.53106319,      -1.532731777,      -7.418839804
          0,           0,         489,      -6.671947649,      -3.874113521,      -4.383771833,      -1.369920153,       -7.43382095
          0,           0,         490,      -6.733363184,       -3.87971521,      -4.542217547,      -1.544066324,      -7.431151346
          0,           0,         491,      -6.678422269,      -3.886135853,      -4.394963671,      -1.381234029,      -7.446138714
          0,           0,         492,      -6.738293007,      -3.891747125,      -4.553386131,      -1.555411554,      -7.443451265
          0,           0,         493,      -6.684824847,      -3.898169998,      -4.406169304,      -1.392559167,      -7.458444322
          0,           0,         494,      -6.743169996,       -3.90379086,      -4.564568626,      -1.566767198,      -7.455739353
          0,           0,         495,      -6.691155824,      -3.910215838,      -4.417388418,      -1.403895297,       -7.47073757
          0,           0,         496,      -6.747995453,      -3.915846296,      -4.575764712,      -1.578132985,      -7.468015405
          0,           0,         497,      -6.697415711,      -3.922273251,      -4.428620705,      -1.415242152,      -7.483018259
          0,           0,         498,      -6.752770697,      -3.927913313,      -4.586974081,      -1.589508649,      -7.480279223
          0,           0,         499,      -6.703605091,      -3.934342115,       -4.43986588,      -1.426599477,      -7.495286193
          0,           0,         500,      -6.757497061,      -3.939991789,      -4.598196459,      -1.600893943,      -7.492530609
          0,           0,         501,      -6.709724616,      -3.946422307,       -4.45112369,      -1.437967027,      -7.507541175
          0,           0,         502,      -6.762175889,      -3.952081603,      -4.609431603,      -1.612288637,      -7.504769426
          0,           0,         503,      -6.715775006,        -3.9585137,      -4.462393902,      -1.449344572,      -7.519783082
          0,           0,         504,      -6.766808535,      -3.964182628,      -4.620679297,      -1.623692513,      -7.516995445
          0,           0,         505,      -6.721757042,      -3.970616168,      -4.473676305,       -1.46073189,      -7.532011637
          0,           0,         506,      -6.771396354,      -3.976294739,      -4.631939344,      -1.635105364,        -7.5292084
          0,           0,         507,      -6.727671563,      -3.982729583,      -4.484970689,      -1.472128758,      -7.544226621
          0,           0,         508,      -6.775940703,       -3.98841781,      -4.643211546,      -1.646526981,      -7.541408107
          0,           0,         509,      -6.733519457,      -3.994853818,      -4.496276835,      -1.483534952,      -7.556427847
          0,           0,         510,      -6.780442934,      -4.000551714,      -4.654495696,      -1.657957147,      -7.553594371
          0,           0,         511,      -6.739301664,      -4.006988742,      -4.507594507,      -1.494950237,      -7.568615119
          0,           0,         512,      -6.784904389,      -4.012696321,      -4.665791559,      -1.669395632,      -7.565766992
          0,           0,         513,      -6.745019164,      -4.019134225,      -4.518923443,      -1.506374363,      -7.580788237
          0,           0,         514,      -6.789326403,      -4.024851501,      -4.677098875,      -1.680842184,      -7.577925769
          0,           0,         515,      -6.750672981,      -4.031290133,      -4.530263362,      -1.517807069,      -7.592947003
          0,           0,         516,        -6.7937103,      -4.037017121,      -4.688417359,      -1.692296542,      -7.590070501
          0,           0,         517,      -6.756264175,      -4.043456332,       -4.54161396,      -1.529248079,       -7.59823293
          0,           0,         518,      -6.758436914,       -4.05087339,      -4.565835912,      -1.534131285,      -7.594050729
          0,           0,         519,      -6.688402525,      -4.056013642,      -4.429284442,      -1.364280983,      -7.628395386
          0,           0,         520,       -6.78693207,      -4.067594805,      -4.719860776,       -1.65194163,      -7.625182195
          0,           0,         521,      -6.764766757,      -4.073902899,      -4.560116022,      -1.545572247,      -7.639932273
          0,           0,         522,       -6.80558687,      -4.079547325,      -4.706783268,      -1.718892796,      -7.636794403
          0,           0,         523,      -6.771791433,      -4.086568617,      -4.565692061,      -1.558969929,      -7.644840516
          0,           0,         524,      -6.772438583,      -4.094307811,      -4.584254779,      -1.558630914,      -7.640605787
          0,           0,         525,      -6.705608984,      -4.099862261,      -4.444785289,      -1.388696512,      -7.675154922
          0,           0,         526,      -6.799360187,      -4.111584497,      -4.729398306,      -1.672444426,      -7.671834721
          0,           0,         527,      -6.777986503,      -4.118229742,      -4.570035727,      -1.564838194,      -7.686707801
          0,           0,         528,      -6.817534461,      -4.124273343,       -4.71607725,      -1.737660684,       -7.68351275
          0,           0,         529,       -6.78580639,      -4.131589072,        -4.5793353,      -1.580509217,      -7.679424321
          0,           0,         530,      -6.724269285,      -4.137344497,      -4.469387868,      -1.417623905,      -7.714210908
          0,           0,         531,      -6.812053706,      -4.149480934,      -4.750645523,      -1.698675376,       -7.71084453
          0,           0,         532,      -6.791728997,       -4.15637483,      -4.591493995,      -1.589402092,      -7.718770349
          0,           0,         533,      -6.796713763,      -4.164559522,      -4.615218097,      -1.600643332,      -7.714460378
          0,           0,         534,      -6.738652037,      -4.170340952,      -4.488938879,      -1.439190952,      -7.749217595
          0,           0,         535,      -6.823042835,      -4.182642569,      -4.768854412,      -1.721103773,      -7.745740214
          0,           0,         536,      -6.804111453,      -4.189819722,      -4.612259349,      -1.612238459,      -7.753657843
          0,           0,         537,      -6.809257683,      -4.198301586,      -4.637121057,      -1.624240464,      -7.749361733
          0,           0,         538,      -6.754812816,      -4.204215315,      -4.512916046,      -1.464715267,      -7.784226891
          0,           0,         539,      -6.834899435,      -4.216847969,      -4.791881771,       -1.74672317,      -7.780692922
          0,           0,         540,      -6.817292086,      -4.224212382,      -4.636094626,      -1.637483426,      -7.788633059
          0,           0,         541,      -6.822684455,      -4.232910486,      -4.662447837,       -1.65076261,      -7.784359273
          0,           0,         542,       -6.77196056,      -4.238797387,      -4.540290771,      -1.492830994,      -7.819291046
          0,           0,         543,        -6.8474499,      -4.251814656,      -4.819370752,      -1.775750148,      -7.815712371
          0,           0,         544,      -6.831346046,      -4.259289467,      -4.664373135,      -1.666260994,      -7.823657238
          0,           0,         545,      -6.836840239,      -4.268148743,      -4.691924466,      -1.680574401,      -7.819387116
          0,           0,         546,      -6.789889825,      -4.273991707,      -4.571039105,      -1.523625804,      -7.854337878
          0,           0,         547,      -6.860305937,      -4.287311738,      -4.849915444,       -1.80700235,      -7.850721746
          0,           0,         548,      -6.845741573,      -4.294848436,      -4.695205225,      -1.697233468,      -7.858654977
          0,           0,         549,      -6.851176968,      -4.303811226,      -4.723306638,      -1.712049862,      -7.854373325
          0,           0,         550,      -6.807861263,      -4.309560877,      -4.603023281,      -1.555546485,      -7.889309941
          0,           0,         551,       -6.87320038,      -4.323145509,       -4.88169882,      -1.839218307,      -7.885660026
          0,           0,         552,      -6.860156243,      -4.330713517,      -4.727229843,      -1.729320273,      -7.893570611
          0,           0,         553,      -6.865457348,      -4.339747006,      -4.755569751,      -1.744385297,      -7.889267635
          0,           0,         554,      -6.825649508,      -4.345399005,      -4.635598741,      -1.588173371,      -7.924168751
          0,           0,         555,      -6.886006955,      -4.359197743,      -4.913880633,      -1.871813443,      -7.920487182
          0,           0,         556,      -6.874411867,      -4.366790983,      -4.759591088,      -1.761916016,       -7.92836766
          0,           0,         557,      -6.879537342,      -4.375873123,      -4.787900243,      -1.777022071,      -7.924037966
          0,           0,         558,      -6.843052498,      -4.381422837,        -4.6680343,      -1.620983584,      -7.958888709
          0,           0,         559,      -6.898683548,      -4.395402656,      -4.945942819,      -1.904479329,      -7.955176572
          0,           0,         560,      -6.888428942,      -4.403021545,      -4.791797691,      -1.794598607,      -7.963022732
          0,           0,         561,       -6.89337634,      -4.412140986,      -4.820006555,      -1.809685949,      -7.958664153
          0,           0,         562,      -6.860026206,      -4.417585397,      -4.700248358,      -1.653809647,      -7.993452831
          0,           0,         563,      -6.911235734,      -4.431729229,      -4.977891819,      -1.937192258,      -7.989712006
          0,           0,         564,      -6.902202338,      -4.439373763,       -4.82383626,       -1.82725485,      -7.997521096
          0,           0,         565,      -6.906987468,      -4.448524386,      -4.851994202,      -1.842352102,      -7.993132973
          0,           0,         566,      -6.876592286,      -4.453854028,      -4.732439709,      -1.686658113,      -8.027848903
          0,           0,         567,      -6.923684746,      -4.468160155,      -5.009951195,      -1.970045078,      -8.024081669
          0,           0,         568,      -6.915766319,       -4.47582462,      -4.855956532,       -1.85997008,      -8.031851434
          0,           0,         569,      -6.920411244,      -4.485003355,      -4.884193823,      -1.875159022,      -8.027433668
          0,           0,         570,      -6.892811178,      -4.490205856,      -4.764978671,      -1.719680125,      -8.062066539
          0,           0,         571,      -6.936053196,      -4.504680907,      -5.042436247,      -2.003170188,      -8.058275128
          0,           0,         572,      -6.929167164,      -4.512355994,      -4.888527362,      -1.892949885,      -8.053757689
          0,           0,         573,      -6.905329271,        -4.5179959,      -4.790861699,      -1.746666075,      -8.088306533
          0,           0,         574,      -6.945490793,      -4.532125753,      -5.066689223,      -2.029781391,      -8.084476348
          0,           0,         575,      -6.939178527,      -4.539821895,      -4.912537841,       -1.91723649,      -8.079930621
          0,           0,         576,      -6.916941818,      -4.545409605,      -4.814226142,      -1.770361428,      -8.114429369
          0,           0,         577,      -6.954714035,      -4.559681692,      -5.089472649,      -2.052898951,      -8.110571547
          0,           0,         578,      -6.948999066,      -4.567433263,      -4.934795233,      -1.940199765,      -8.106015206
          0,           0,         579,        -6.9283025,      -4.572907658,      -4.836349637,      -1.793450437,      -8.140475514
          0,           0,         580,       -6.96396578,      -4.587418343,      -5.111887348,      -2.076411318,      -8.136592308
          0,           0,         581,      -6.958854657,       -4.59520295,      -4.957565419,      -1.963615477,       -8.13202895
          0,           0,         582,      -6.939778391,       -4.60060885,      -4.860032781,      -1.817646498,      -8.166442054
          0,           0,         583,      -6.973266783,      -4.615325454,      -5.135366646,      -2.100612187,      -8.162537795
          0,           0,         584,      -6.968745372,      -4.623159018,      -4.981350053,      -1.987865082,      -8.157965083
          0,           0,         585,      -6.951216194,      -4.628485302,      -4.884411085,      -1.842364354,        -8.1923159
          0,           0,         586,      -6.982601609,      -4.643384146,       -5.15965292,      -2.125430122,      -8.188392988
          0,           0,         587,      -6.978638831,      -4.651243689,      -5.005797272,       -2.01256716,      -8.183806799
          0,           0,         588,      -6.962577634,      -4.656453805,      -4.909336412,      -1.867371061,      -8.218081074
          0,           0,         589,      -6.991966793,      -4.671552824,      -5.184762691,      -2.150760233,      -8.214141743
          0,           0,         590,      -6.988544635,      -4.679424375,      -5.031096295,      -2.037828175,      -8.209538352
          0,           0,         591,       -6.97389162,      -4.684515134,      -4.935019836,      -1.892868292,      -8.243724658
          0,           0,         592,      -7.001347774,      -4.699800402,      -5.210595403,      -2.176500781,      -8.239770414
          0,           0,         593,      -6.998438362,      -4.707674873,      -5.056972145,      -2.063511915,       -8.23514633
          0,           0,         594,      -6.985106184,      -4.712634404,      -4.960949205,      -1.918568755,      -8.269235704
          0,           0,         595,      -7.010729564,      -4.728096718,      -5.236664772,      -2.202378804,      -8.265267157
          0,           0,         596,      -7.008300221,      -4.735964904,      -5.082979161,      -2.089333599,      -8.260619691
          0,           0,         597,      -6.996203973,      -4.740783458,      -4.986853273,      -1.944308812,      -8.294605431
          0,           0,         598,      -7.020106622,      -4.756418101,      -5.262647523,      -2.228203588,      -8.290622999
          0,           0,         599,      -7.018122945,      -4.764276709,      -5.108889069,      -2.115139469,      -8.285950347
          0,           0,         600,      -7.007184612,      -4.768949227,      -5.012641893,      -1.970025096,      -8.319827416
          0,           0,         601,      -7.029478532,      -4.784749922,       -5.28840964,      -2.253899082,       -8.31583153
          0,           0,         602,      -7.027906149,      -4.792598134,      -5.134611086,      -2.140851349,      -8.311132438
          0,           0,         603,      -7.018052912,      -4.797117908,      -5.038296437,      -1.995676558,      -8.344896772
          0,           0,         604,      -7.038850021,      -4.813081856,      -5.313977782,      -2.279477066,      -8.340887887
          0,           0,         605,      -7.037657877,      -4.820919395,      -5.160207094,      -2.166482793,      -8.336161378
          0,           0,         606,      -7.028823052,      -4.825279893,      -5.063907337,      -2.021289851,      -8.369809488
          0,           0,         607,      -7.048227646,      -4.841406158,       -5.33949221,      -2.305005293,      -8.365788074
          0,           0,         608,      -7.047387947,       -4.84923292,      -5.185804541,      -2.192095249,       -8.36103322
          0,           0,         609,      -7.039507813,      -4.853427698,      -5.089547706,      -2.046892246,      -8.394562005
          0,           0,         610,      -7.057616674,      -4.869716287,      -5.365072835,      -2.330540139,      -8.390528485
          0,           0,         611,      -7.057103623,      -4.877531293,      -5.211474949,      -2.217723294,      -8.385744327
          0,           0,         612,       -7.05011553,      -4.881553157,      -5.115215417,      -2.072476217,      -8.419151047
          0,           0,         613,      -7.067020444,      -4.898005615,      -5.390745375,      -2.356088006,      -8.415105775
          0,           0,         614,      -7.066809171,      -4.905806794,      -5.237197684,      -2.243350303,      -8.410291366
          0,           0,         615,      -7.060651927,      -4.909647886,      -5.140851398,      -2.098007047,       -8.44357368
          0,           0,         616,      -7.076440817,      -4.926267279,      -5.416443951,      -2.381608133,      -8.439516963
          0,           0,         617,      -7.076506979,      -4.934051719,      -5.262884416,      -2.268920435,      -8.434671398
          0,           0,         618,      -7.071122334,      -4.937703341,      -5.166382033,      -2.123441261,      -8.467827388
          0,           0,         619,      -7.085879287,        -4.9544944,       -5.44206532,       -2.40704245,      -8.463759493
          0,           0,         620,      -7.086199636,      -4.962258641,      -5.288443742,      -2.294375322,      -8.458881908
          0,           0,         621,      -7.081533976,       -4.96571128,      -5.191772964,      -2.148753893,      -8.491910061
          0,           0,         622,      -7.095337949,      -4.982680298,      -5.467541391,      -2.432352644,      -8.487831212
          0,           0,         623,      -7.095891309,      -4.990420704,      -5.313844526,      -2.319691975,      -8.482920732
          0,           0,         624,      -7.091896411,      -4.993664456,       -5.21705355,      -2.173953174,      -8.515819913
          0,           0,         625,      -7.104819716,      -5.010818558,      -5.492880436,      -2.457539907,      -8.511730588
          0,           0,         626,      -7.105587632,      -5.018531639,      -5.339133588,      -2.344894537,      -8.506786096
          0,           0,         627,      -7.102220045,       -5.02155671,      -5.242294801,       -2.19907143,      -8.539555427
          0,           0,         628,      -7.114327875,      -5.038902824,      -5.518153526,      -2.482636509,      -8.535455444
          0,           0,         629,      -7.115294542,      -5.046585464,       -5.36440039,      -2.370034372,      -8.530476046
          0,           0,         630,      -7.112514052,       -5.04938258,      -5.267559199,      -2.224140229,      -8.563115135
          0,           0,         631,      -7.123865419,      -5.066926503,      -5.543439919,      -2.507677231,      -8.559004396
          0,           0,         632,      -7.125016929,      -5.074576085,      -5.389714168,      -2.395152681,      -8.553988943
          0,           0,         633,      -7.122785008,      -5.077136555,      -5.292853882,      -2.249165075,      -8.586497718
          0,           0,         634,       -7.13343457,      -5.094882568,      -5.568767737,      -2.532669758,      -8.582376125
          0,           0,         635,       -7.13475792,      -5.102496989,      -5.415072551,      -2.420248617,      -8.577323405
          0,           0,         636,      -7.133036912,      -5.104812376,      -5.318115546,      -2.274114889,      -8.609702137
          0,           0,         637,       -7.14303676,      -5.122763636,      -5.594086151,      -2.557582205,      -8.605569513
          0,           0,         638,      -7.144519122,      -5.130341197,      -5.440392461,      -2.445272043,      -8.600478282
          0,           0,         639,      -7.143272453,      -5.132402744,      -5.343236227,      -2.298932581,      -8.632727612
          0,           0,         640,      -7.152673001,        -5.1505623,      -5.619285304,      -2.582354997,      -8.628583729
          0,           0,         641,      -7.154301555,      -5.158101487,      -5.465548141,      -2.470144929,      -8.623452753
          0,           0,         642,      -7.153494644,       -5.15989959,      -5.368115402,      -2.323560611,      -8.655573708
          0,           0,         643,      -7.162344377,      -5.178271549,      -5.644251507,      -2.606929566,      -8.651418302
          0,           0,         644,      -7.164106679,       -5.18577074,      -5.490434324,      -2.494798818,      -8.646246375
          0,           0,         645,      -7.163707934,      -5.187294725,      -5.392709045,      -2.347967181,      -8.678240359
          0,           0,         646,      -7.172052365,      -5.205884993,      -5.668925544,       -2.63127685,      -8.674073142
          0,           0,         647,      -7.173936957,        -5.2133422,      -5.515018374,      -2.519207096,       -8.68071702
          0,           0,         648,      -7.177311444,      -5.222937119,      -5.543390603,      -2.534146722,      -8.675576645
          0,           0,         649,      -7.176917663,      -5.223336357,      -5.424193804,      -2.378385359,      -8.707415083
          0,           0,         650,       -7.18469119,      -5.242927657,      -5.702472746,      -2.662603427,      -8.703256815
          0,           0,         651,      -7.186721189,      -5.250274944,      -5.549032934,      -2.552760151,      -8.709834932
          0,           0,         652,      -7.190087058,      -5.259801919,      -5.578490497,      -2.568743901,      -8.704625468
          0,           0,         653,       -7.19024846,      -5.259712926,      -5.460196869,      -2.413051884,       -8.73625551
          0,           0,         654,      -7.197386334,      -5.279552174,      -5.738542645,      -2.697155281,      -8.732092323
          0,           0,         655,      -7.199568924,      -5.286772109,      -5.585338837,      -2.587743873,      -8.738584873
          0,           0,         656,      -7.202912747,      -5.296176523,      -5.614669864,      -2.603463611,      -8.733292771
          0,           0,         657,      -7.203536502,      -5.295602993,      -5.495280179,      -2.446747335,      -8.764718486
          0,           0,         658,      -7.210124436,      -5.315644089,      -5.773804748,      -2.730690357,      -8.760545314
          0,           0,         659,      -7.212432763,      -5.322701927,      -5.620222775,      -2.621414873,      -8.766954134
          0,           0,         660,       -7.21575756,      -5.331987845,      -5.649071603,      -2.636658002,      -8.761581315
          0,           0,         661,      -7.216790815,      -5.330911153,      -5.528703921,      -2.479144434,      -8.792825331
          0,           0,         662,      -7.222910786,      -5.351216532,      -5.807406224,      -2.762859742,      -8.788637954
          0,           0,         663,      -7.225331287,      -5.358150017,        -5.6536008,      -2.653953649,      -8.794970126
          0,           0,         664,      -7.228639527,      -5.367340257,      -5.681771467,      -2.668652606,      -8.789521869
          0,           0,         665,       -7.23003517,      -5.365796412,      -5.560380035,       -2.51045522,      -8.820604924
          0,           0,         666,      -7.235750275,      -5.386353376,      -5.838954982,      -2.793681838,      -8.816400546
          0,           0,         667,      -7.238265942,      -5.393185197,      -5.684851225,      -2.685002881,      -8.822662018
          0,           0,         668,      -7.241564593,      -5.402294312,       -5.71239934,      -2.699205552,      -8.817141678
          0,           0,         669,      -7.243286055,      -5.400265405,      -5.590486149,       -2.54062385,      -8.848078951
          0,           0,         670,      -7.248656093,      -5.421118333,      -5.868979519,      -2.823506296,      -8.843856129
          0,           0,         671,       -7.25125506,      -5.427863351,       -5.71481478,       -2.71500431,      -8.850051478
          0,           0,         672,      -7.254550631,      -5.436907422,      -5.742126618,      -2.728969183,      -8.844460508
          0,           0,         673,       -7.25657075,        -5.4343769,      -5.620091971,      -2.570215558,      -8.875263247
          0,           0,         674,      -7.261636264,      -5.455561042,      -5.898587726,      -2.852925473,      -8.871020976
          0,           0,         675,      -7.264310502,      -5.462218328,      -5.744452878,      -2.744540754,      -8.877153012
          0,           0,         676,      -7.267607906,      -5.471205234,      -5.771793019,      -2.758443784,      -8.871490702
          0,           0,         677,      -7.269904584,       -5.46814377,      -5.649711999,      -2.599519992,      -8.902167938
          0,           0,         678,      -7.274696705,      -5.489697126,      -5.928388925,      -2.882244126,      -8.897904929
          0,           0,         679,      -7.277441131,      -5.496256313,      -5.774282311,      -2.773963842,      -8.903975473
          0,           0,         680,      -7.280742531,      -5.505189429,      -5.801710754,      -2.787848768,      -8.898240039
          0,           0,         681,      -7.283295211,      -5.501574938,      -5.679413602,      -2.628637416,        -8.9288003
          0,           0,         682,      -7.287839182,      -5.523523317,      -5.958359373,      -2.911436396,      -8.924514996
          0,           0,         683,      -7.290649204,      -5.529973339,      -5.804184772,      -2.803256067,      -8.930525524
          0,           0,         684,      -7.293955388,      -5.538851696,      -5.831580343,      -2.817051259,      -8.924714799
          0,           0,         685,      -7.296744165,      -5.534665769,      -5.708863629,      -2.657441177,      -8.955166816
          0,           0,         686,      -7.301064157,      -5.557026262,      -5.988056601,      -2.940277868,       -8.95085754
          0,           0,         687,       -7.30393499,      -5.563359982,       -5.83374034,      -2.832201521,      -8.956809549
          0,           0,         688,      -7.307246639,      -5.572181086,      -5.860967812,      -2.845824724,      -8.950921314
          0,           0,         689,      -7.310252971,      -5.567409031,      -5.737770305,      -2.685800825,      -8.981274166
          0,           0,         690,      -7.314372238,      -5.590192084,      -6.017107418,      -2.968592304,       -8.97693922
          0,           0,         691,      -7.317299122,      -5.596407832,      -5.862656665,      -2.860635905,      -8.982834282
          0,           0,         692,      -7.320617425,      -5.605169134,      -5.889671224,      -2.874058138,      -8.976866262
          0,           0,         693,      -7.323824845,      -5.599796818,      -5.766063759,      -2.713675939,      -9.007129307
          0,           0,         694,      -7.327764827,      -5.623010327,       -6.04545306,      -2.996364368,      -9.002766991
          0,           0,         695,      -7.330743549,      -5.629109455,      -5.890934304,        -2.8885504,      -9.008606733
          0,           0,         696,      -7.334070022,       -5.63780895,      -5.917777056,      -2.901794339,      -9.002556606
          0,           0,         697,      -7.337464074,      -5.631822083,      -5.793846257,      -2.741107043,      -9.032739445
          0,           0,         698,      -7.341243689,      -5.655473574,      -6.073266082,      -3.023688068,      -9.028348064
          0,           0,         699,      -7.344270718,      -5.661457433,      -5.918732956,       -2.91602737,      -9.041024304
          0,           0,         700,      -7.346696877,      -5.671834896,      -6.066080921,      -3.091785024,      -9.036860324
          0,           0,         701,      -7.349346044,      -5.677779254,      -5.934957308,      -2.936528089,      -9.042939911
          0,           0,         702,      -7.352422284,       -5.68609409,      -5.962689382,       -2.94334949,      -9.036940692
